nama_wilayah,nama_tahun,jenis_kelamin,persentasi
SULAWESI UTARA,2019,perempuan,45.77
Bolaang Mongondow,2019,perempuan,25.02
Minahasa,2019,perempuan,50.17
Kepulauan Sangihe,2019,perempuan,32.23
Kepulauan Talaud,2019,perempuan,42.21
Minahasa Selatan,2019,perempuan,37.46
Minahasa Utara,2019,perempuan,50.2
Bolaang Mongondow Utara,2019,perempuan,30.97
Siau Tagulandang Biaro,2019,perempuan,37.52
Minahasa Tenggara,2019,perempuan,37.83
Bolaang Mongondow Selatan,2019,perempuan,25.81
Bolaang Mongondow Timur,2019,perempuan,20.96
Kota Manado,2019,perempuan,67.52
Kota Bitung,2019,perempuan,49.43
Kota Tomohon,2019,perempuan,58.76
Kota Kotamobagu,2019,perempuan,47.8
SULAWESI TENGAH,2019,perempuan,33.34
Banggai Kepulauan,2019,perempuan,29.2
Banggai,2019,perempuan,25.86
Morowali,2019,perempuan,34.83
Poso,2019,perempuan,39.04
Donggala,2019,perempuan,26.83
Toli-Toli,2019,perempuan,29.95
Buol,2019,perempuan,29.6
Parigi Moutong,2019,perempuan,25.06
Tojo Una-Una,2019,perempuan,25.22
Sigi,2019,perempuan,27.91
Banggai Laut,2019,perempuan,21.78
Morowali Utara,2019,perempuan,31.64
Kota Palu,2019,perempuan,66.97
SULAWESI SELATAN,2019,perempuan,34.87
Kepulauan Selayar,2019,perempuan,32.87
Bulukumba,2019,perempuan,29.6
Bantaeng,2019,perempuan,22.61
Jeneponto,2019,perempuan,23.04
Takalar,2019,perempuan,26.99
Gowa,2019,perempuan,32.19
Sinjai,2019,perempuan,31.99
Maros,2019,perempuan,29.48
Pangkajene dan Kepulauan,2019,perempuan,27.51
Barru,2019,perempuan,32.1
Bone,2019,perempuan,24.65
Soppeng,2019,perempuan,30.94
Wajo,2019,perempuan,17.61
Sidenreng Rappang,2019,perempuan,27.41
Pinrang,2019,perempuan,27.57
Enrekang,2019,perempuan,35.84
Luwu,2019,perempuan,35.54
Tana Toraja,2019,perempuan,37.88
Luwu Utara,2019,perempuan,28.15
Luwu Timur,2019,perempuan,33.86
Toraja Utara,2019,perempuan,36.43
Kota Makasar,2019,perempuan,61.61
Kota Parepare,2019,perempuan,49.05
Kota Palopo,2019,perempuan,55.85
SULAWESI TENGGARA,2019,perempuan,39.1
Buton,2019,perempuan,27.81
Muna,2019,perempuan,34.93
Konawe,2019,perempuan,37.42
Kolaka,2019,perempuan,37.9
Konawe Selatan,2019,perempuan,27.43
Bombana,2019,perempuan,32.46
Wakatobi,2019,perempuan,27.6
Kolaka Utara,2019,perempuan,31.71
Buton Utara,2019,perempuan,35.13
Konawe Utara,2019,perempuan,38.96
Kolaka Timur,2019,perempuan,33.68
Konawe Kepulauan,2019,perempuan,35.18
Muna Barat,2019,perempuan,22.73
Buton Tengah,2019,perempuan,33.92
Buton Selatan,2019,perempuan,23.98
Kota Kendari,2019,perempuan,71.15
Kota Baubau,2019,perempuan,59.58
GORONTALO,2019,perempuan,35.11
Boalemo,2019,perempuan,21.91
Gorontalo,2019,perempuan,32.33
Pohuwato,2019,perempuan,29.37
Bone Bolango,2019,perempuan,39.51
Gorontalo Utara,2019,perempuan,24.02
Kota Gorontalo,2019,perempuan,56.32
SULAWESI BARAT,2019,perempuan,28.91
Majene,2019,perempuan,35.68
Polewali Mandar,2019,perempuan,26.83
Mamasa,2019,perempuan,33.6
Mamuju,2019,perempuan,30.33
Mamuju Utara / Pasangkayu,2019,perempuan,27.25
Mamuju Tengah,2019,perempuan,20.36
MALUKU,2019,perempuan,48.77
Maluku Tenggara Barat / Kepulauan Tanimbar,2019,perempuan,42.53
Maluku Tenggara,2019,perempuan,40.33
Maluku Tengah,2019,perempuan,47.55
Buru,2019,perempuan,32.28
Kepulauan Aru,2019,perempuan,31.17
Seram Bagian Barat,2019,perempuan,37.18
Seram Bagian Timur,2019,perempuan,28.1
Maluku Barat Daya,2019,perempuan,27.99
Buru Selatan,2019,perempuan,30.6
Kota Ambon,2019,perempuan,73.71
Kota Tual,2019,perempuan,51.66
MALUKU UTARA,2019,perempuan,37.16
Halmahera Barat,2019,perempuan,33.09
Halmahera Tengah,2019,perempuan,35.94
Kepulauan Sula,2019,perempuan,30.61
Halmahera Selatan,2019,perempuan,26.23
Halmahera Utara,2019,perempuan,32.7
Halmahera Timur,2019,perempuan,25.73
Pulau Morotai,2019,perempuan,23.14
Pulau Taliabu,2019,perempuan,20.81
Kota Ternate,2019,perempuan,66.41
Kota Tidore Kepulauan,2019,perempuan,41.13
PAPUA BARAT,2019,perempuan,47.32
Fakfak,2019,perempuan,48.75
Kaimana,2019,perempuan,41.69
Teluk Wondama,2019,perempuan,37.96
Teluk Bintuni,2019,perempuan,47.32
Manokwari,2019,perempuan,49.99
Sorong Selatan,2019,perempuan,32.17
Sorong,2019,perempuan,38.1
Raja Ampat,2019,perempuan,38.02
Tambrauw,2019,perempuan,23
Maybrat,2019,perempuan,43.54
Manokwari Selatan,2019,perempuan,35.67
Pegunungan Arfak,2019,perempuan,14.78
Kota Sorong,2019,perempuan,61.49
PAPUA,2019,perempuan,26.98
Merauke,2019,perempuan,35.49
Jayawijaya,2019,perempuan,23.4
Jayapura,2019,perempuan,50.73
Nabire,2019,perempuan,48.91
Kepulauan Yapen,2019,perempuan,41.81
Biak Numfor,2019,perempuan,57.41
Paniai,2019,perempuan,14.65
Puncak Jaya,2019,perempuan,4.83
Mimika,2019,perempuan,50.54
Boven Digoel,2019,perempuan,41.93
Mappi,2019,perempuan,11.79
Asmat,2019,perempuan,11.13
Yahukimo,2019,perempuan,5.29
Pegunungan Bintang,2019,perempuan,11.36
Tolikara,2019,perempuan,4.65
Sarmi,2019,perempuan,30.23
Keerom,2019,perempuan,29.62
Waropen,2019,perempuan,38.83
Supiori,2019,perempuan,38.2
Mamberamo Raya,2019,perempuan,13.03
Nduga,2019,perempuan,0.39
Lanny Jaya,2019,perempuan,4.72
Mamberamo Tengah,2019,perempuan,10.13
Yalimo,2019,perempuan,10.55
Puncak,2019,perempuan,2.35
Dogiyai,2019,perempuan,4.48
Intan Jaya,2019,perempuan,8.48
Deiyai,2019,perempuan,2.46
Kota Jayapura,2019,perempuan,64.46
INDONESIA,2019,perempuan,31.85
ACEH,2020,laki_laki,46.56
Simeulue,2020,laki_laki,52.52
Aceh Singkil,2020,laki_laki,43.02
Aceh Selatan,2020,laki_laki,43.19
Aceh Tenggara,2020,laki_laki,52.33
Aceh Timur,2020,laki_laki,35.48
Aceh Tengah,2020,laki_laki,52.1
Aceh Barat,2020,laki_laki,46.37
Aceh Besar,2020,laki_laki,49.92
Pidie,2020,laki_laki,43.71
Bireuen,2020,laki_laki,40.43
Aceh Utara,2020,laki_laki,38.63
Aceh Barat Daya,2020,laki_laki,41.03
Gayo Lues,2020,laki_laki,47.63
Aceh Tamiang,2020,laki_laki,37.29
Nagan Raya,2020,laki_laki,48.04
Aceh Jaya,2020,laki_laki,36.87
Bener Meriah,2020,laki_laki,46.04
Pidie Jaya,2020,laki_laki,44.91
Kota Banda Aceh,2020,laki_laki,74.18
Kota Sabang,2020,laki_laki,65.54
Kota Langsa,2020,laki_laki,62.72
Kota Lhokseumawe,2020,laki_laki,61.19
Kota Subulussalam,2020,laki_laki,48.16
SUMATERA UTARA,2020,laki_laki,51.77
Nias,2020,laki_laki,33.66
Mandailing Natal,2020,laki_laki,39.7
Tapanuli Selatan,2020,laki_laki,44.94
Tapanuli Tengah,2020,laki_laki,39.06
Tapanuli Utara,2020,laki_laki,52.61
Toba Samosir / Toba,2020,laki_laki,60.02
Labuhan Batu,2020,laki_laki,43.87
Asahan,2020,laki_laki,41.34
Simalungun,2020,laki_laki,53.6
Dairi,2020,laki_laki,47.28
Karo,2020,laki_laki,56.71
Deli Serdang,2020,laki_laki,57.45
Langkat,2020,laki_laki,38.3
Nias Selatan,2020,laki_laki,34.01
Humbang Hasundutan,2020,laki_laki,45
Pakpak Bharat,2020,laki_laki,46.88
Samosir,2020,laki_laki,58.05
Serdang Bedagai,2020,laki_laki,38.44
Batu Bara,2020,laki_laki,37.12
Padang Lawas Utara,2020,laki_laki,47.16
Padang Lawas,2020,laki_laki,39.77
Labuhan Batu Selatan,2020,laki_laki,41.07
Labuhan Batu Utara,2020,laki_laki,40.83
Nias Utara,2020,laki_laki,32.83
Nias Barat,2020,laki_laki,38.1
Kota Sibolga,2020,laki_laki,53.43
Kota Tanjung Balai,2020,laki_laki,46.3
Kota Pematang Siantar,2020,laki_laki,67.74
Kota Tebing Tinggi,2020,laki_laki,58.53
Kota Medan,2020,laki_laki,70.71
Kota Binjai,2020,laki_laki,66.99
Kota Padangsidimpuan,2020,laki_laki,62.94
Kota Gunungsitoli,2020,laki_laki,52.01
SUMATERA BARAT,2020,laki_laki,44.68
Kepulauan Mentawai,2020,laki_laki,32.26
Pesisir Selatan,2020,laki_laki,41
Solok,2020,laki_laki,28.03
Sijunjung,2020,laki_laki,32.44
Tanah Datar,2020,laki_laki,39.89
Padang Pariaman,2020,laki_laki,37.05
Agam,2020,laki_laki,43.07
Lima Puluh Kota,2020,laki_laki,30.27
Pasaman,2020,laki_laki,31.84
Solok Selatan,2020,laki_laki,36.6
Dharmasraya,2020,laki_laki,40.35
Pasaman Barat,2020,laki_laki,35.44
Kota Padang,2020,laki_laki,70.02
Kota Solok,2020,laki_laki,60.86
Kota Sawah Lunto,2020,laki_laki,53.54
Kota Padang Panjang,2020,laki_laki,65.41
Kota Bukittinggi,2020,laki_laki,64.3
Kota Payakumbuh,2020,laki_laki,60.29
Kota Pariaman,2020,laki_laki,56.91
RIAU,2020,laki_laki,45.76
Kuantan Singingi,2020,laki_laki,35.61
Indragiri Hulu,2020,laki_laki,37.6
Indragiri Hilir,2020,laki_laki,25.49
Pelalawan,2020,laki_laki,41.03
Siak,2020,laki_laki,50.71
Kampar,2020,laki_laki,44.8
Rokan Hulu,2020,laki_laki,34.71
Bengkalis,2020,laki_laki,55.4
Rokan Hilir,2020,laki_laki,34.85
Kepulauan Meranti,2020,laki_laki,31.21
Kota Pekanbaru,2020,laki_laki,73.94
Kota Dumai,2020,laki_laki,58.31
JAMBI,2020,laki_laki,38.96
Kerinci,2020,laki_laki,45.21
Merangin,2020,laki_laki,28.49
Sarolangun,2020,laki_laki,33.54
Batang Hari,2020,laki_laki,35.84
Muaro Jambi,2020,laki_laki,36.52
Tanjung Jabung Timur,2020,laki_laki,20.8
Tanjung Jabung Barat,2020,laki_laki,28.45
Tebo,2020,laki_laki,28.57
Bungo,2020,laki_laki,39.85
Kota Jambi,2020,laki_laki,64.75
Kota Sungai Penuh,2020,laki_laki,60.1
SUMATERA SELATAN,2020,laki_laki,38.41
Ogan Komering Ulu,2020,laki_laki,39.95
Ogan Komering Ilir,2020,laki_laki,24.78
Muara Enim,2020,laki_laki,35.93
Lahat,2020,laki_laki,40.14
Musi Rawas,2020,laki_laki,26.47
Musi Banyuasin,2020,laki_laki,29.08
Banyu Asin,2020,laki_laki,28.66
Ogan Komering Ulu Selatan,2020,laki_laki,26.3
Ogan Komering Ulu Timur,2020,laki_laki,31.74
Ogan Ilir,2020,laki_laki,29.17
Empat Lawang,2020,laki_laki,30.04
Penukal Abab Lematang Ilir,2020,laki_laki,33.5
Musi Rawas Utara,2020,laki_laki,31.29
Kota Palembang,2020,laki_laki,62.89
Kota Prabumulih,2020,laki_laki,55.13
Kota Pagar Alam,2020,laki_laki,44.74
Kota Lubuklinggau,2020,laki_laki,54.33
BENGKULU,2020,laki_laki,42.29
Bengkulu Selatan,2020,laki_laki,45.39
Rejang Lebong,2020,laki_laki,37.97
Bengkulu Utara,2020,laki_laki,31.23
Kaur,2020,laki_laki,41.01
Seluma,2020,laki_laki,32.31
Mukomuko,2020,laki_laki,36.14
Lebong,2020,laki_laki,36.11
Kepahiang,2020,laki_laki,35.77
Bengkulu Tengah,2020,laki_laki,34.59
Kota Bengkulu,2020,laki_laki,69.72
LAMPUNG,2020,laki_laki,33.67
Lampung Barat,2020,laki_laki,29.87
Tanggamus,2020,laki_laki,24.22
Lampung Selatan,2020,laki_laki,32.45
Lampung Timur,2020,laki_laki,30.38
Lampung Tengah,2020,laki_laki,30.49
Lampung Utara,2020,laki_laki,32.32
Way Kanan,2020,laki_laki,28.03
Tulangbawang,2020,laki_laki,26.83
Pesawaran,2020,laki_laki,29.02
Pringsewu,2020,laki_laki,33.26
Mesuji,2020,laki_laki,20.52
Tulang Bawang Barat,2020,laki_laki,21.21
Pesisir Barat,2020,laki_laki,31.48
Kota Bandar Lampung,2020,laki_laki,59.59
Kota Metro,2020,laki_laki,61.56
KEP. BANGKA BELITUNG,2020,laki_laki,37.17
Bangka,2020,laki_laki,37.84
Belitung,2020,laki_laki,41.96
Bangka Barat,2020,laki_laki,33.61
Bangka Tengah,2020,laki_laki,27.72
Bangka Selatan,2020,laki_laki,23.85
Belitung Timur,2020,laki_laki,35.05
Kota Pangkal Pinang,2020,laki_laki,57.71
KEPULAUAN RIAU,2020,laki_laki,60.64
Karimun,2020,laki_laki,38.6
Bintan,2020,laki_laki,50.97
Natuna,2020,laki_laki,44.32
Lingga,2020,laki_laki,28.4
Kepulauan Anambas,2020,laki_laki,38.47
Kota Batam,2020,laki_laki,69.79
Kota Tanjung Pinang,2020,laki_laki,58.72
DKI JAKARTA,2020,laki_laki,68.96
Kep. Seribu,2020,laki_laki,40.92
Kota Jakarta Selatan,2020,laki_laki,72.77
Kota Jakarta Timur,2020,laki_laki,71.81
Kota Jakarta Pusat,2020,laki_laki,72.81
Kota Jakarta Barat,2020,laki_laki,63.24
Kota Jakarta Utara,2020,laki_laki,65.89
JAWA BARAT,2020,laki_laki,40.59
Bogor,2020,laki_laki,36.95
Sukabumi,2020,laki_laki,25.41
Cianjur,2020,laki_laki,24.14
Bandung,2020,laki_laki,39.45
Garut,2020,laki_laki,27.05
Tasikmalaya,2020,laki_laki,20.89
Ciamis,2020,laki_laki,23.34
Kuningan,2020,laki_laki,28.45
Cirebon,2020,laki_laki,31.2
Majalengka,2020,laki_laki,28.41
Sumedang,2020,laki_laki,36.45
Indramayu,2020,laki_laki,27.8
Subang,2020,laki_laki,28.51
Purwakarta,2020,laki_laki,38.14
Karawang,2020,laki_laki,35.91
Bekasi,2020,laki_laki,56.34
Bandung Barat,2020,laki_laki,34.88
Pangandaran,2020,laki_laki,27.74
Kota Bogor,2020,laki_laki,54.99
Kota Sukabumi,2020,laki_laki,47.51
Kota Bandung,2020,laki_laki,60.74
Kota Cirebon,2020,laki_laki,58.13
Kota Bekasi,2020,laki_laki,70.38
Kota Depok,2020,laki_laki,70.83
Kota Cimahi,2020,laki_laki,64.04
Kota Tasikmalaya,2020,laki_laki,43.23
Kota Banjar,2020,laki_laki,34.91
JAWA TENGAH,2020,laki_laki,32.85
Cilacap,2020,laki_laki,27.02
Banyumas,2020,laki_laki,30.51
Purbalingga,2020,laki_laki,24.12
Banjarnegara,2020,laki_laki,20.49
Kebumen,2020,laki_laki,29.34
Purworejo,2020,laki_laki,37.04
Wonosobo,2020,laki_laki,18.38
Magelang,2020,laki_laki,31.24
Boyolali,2020,laki_laki,37.86
Klaten,2020,laki_laki,50.41
Sukoharjo,2020,laki_laki,51.17
Wonogiri,2020,laki_laki,29.09
Karanganyar,2020,laki_laki,42.27
Sragen,2020,laki_laki,36.86
Grobogan,2020,laki_laki,20.44
Blora,2020,laki_laki,27.46
Rembang,2020,laki_laki,25.25
Pati,2020,laki_laki,30.27
Kudus,2020,laki_laki,41.14
Jepara,2020,laki_laki,28.6
Demak,2020,laki_laki,28.2
Semarang,2020,laki_laki,35.98
Temanggung,2020,laki_laki,24.49
Kendal,2020,laki_laki,33.62
Batang,2020,laki_laki,25.2
Pekalongan,2020,laki_laki,21.39
Pemalang,2020,laki_laki,22.23
Tegal,2020,laki_laki,30.51
Brebes,2020,laki_laki,19.32
Kota Magelang,2020,laki_laki,62.6
Kota Surakarta,2020,laki_laki,65.63
Kota Salatiga,2020,laki_laki,58.32
Kota Semarang,2020,laki_laki,64.22
Kota Pekalongan,2020,laki_laki,39.11
Kota Tegal,2020,laki_laki,41.59
D I YOGYAKARTA,2020,laki_laki,53.53
Kulon Progo,2020,laki_laki,49.52
Bantul,2020,laki_laki,51.34
Gunung Kidul,2020,laki_laki,30.72
Sleman,2020,laki_laki,66.77
Kota Yogyakarta,2020,laki_laki,68.22
JAWA TIMUR,2020,laki_laki,37
Pacitan,2020,laki_laki,28.15
Ponorogo,2020,laki_laki,31.18
Trenggalek,2020,laki_laki,25.13
Tulungagung,2020,laki_laki,33.25
Blitar,2020,laki_laki,27.55
Kediri,2020,laki_laki,34.59
Malang,2020,laki_laki,30.97
Lumajang,2020,laki_laki,24.67
Jember,2020,laki_laki,30.89
Banyuwangi,2020,laki_laki,31.47
Bondowoso,2020,laki_laki,25.67
Situbondo,2020,laki_laki,33.24
Probolinggo,2020,laki_laki,26.57
Pasuruan,2020,laki_laki,34.95
Sidoarjo,2020,laki_laki,61.69
Mojokerto,2020,laki_laki,41.69
Jombang,2020,laki_laki,37.82
Nganjuk,2020,laki_laki,33
Madiun,2020,laki_laki,35.26
Magetan,2020,laki_laki,39.76
Ngawi,2020,laki_laki,28.46
Bojonegoro,2020,laki_laki,33.09
Tuban,2020,laki_laki,25.73
Lamongan,2020,laki_laki,36.09
Gresik,2020,laki_laki,49.89
Bangkalan,2020,laki_laki,26.33
Sampang,2020,laki_laki,23.61
Pamekasan,2020,laki_laki,33.67
Sumenep,2020,laki_laki,29.45
Kota Kediri,2020,laki_laki,57.87
Kota Blitar,2020,laki_laki,56.45
Kota Malang,2020,laki_laki,56.54
Kota Probolinggo,2020,laki_laki,48.85
Kota Pasuruan,2020,laki_laki,50.69
Kota Mojokerto,2020,laki_laki,63.63
Kota Madiun,2020,laki_laki,60.28
Kota Surabaya,2020,laki_laki,59.56
Kota Batu,2020,laki_laki,41.74
BANTEN,2020,laki_laki,46.57
Pandeglang,2020,laki_laki,24.02
Lebak,2020,laki_laki,19.07
Tangerang,2020,laki_laki,43.4
Serang,2020,laki_laki,30.6
Kota Tangerang,2020,laki_laki,65.36
Kota Cilegon,2020,laki_laki,59.1
Kota Serang,2020,laki_laki,43.64
Kota Tangerang Selatan,2020,laki_laki,71.18
BALI,2020,laki_laki,54.37
Jembrana,2020,laki_laki,43.4
Tabanan,2020,laki_laki,49.95
Badung,2020,laki_laki,64.51
Gianyar,2020,laki_laki,56.25
Klungkung,2020,laki_laki,45.54
Bangli,2020,laki_laki,33.88
Karangasem,2020,laki_laki,33.7
Buleleng,2020,laki_laki,43.34
Kota Denpasar,2020,laki_laki,74.62
NUSA TENGGARA BARAT,2020,laki_laki,39.83
Lombok Barat,2020,laki_laki,34.63
Lombok Tengah,2020,laki_laki,32.76
Lombok Timur,2020,laki_laki,33.72
Sumbawa,2020,laki_laki,37.92
Dompu,2020,laki_laki,47.96
Bima,2020,laki_laki,46.56
Sumbawa Barat,2020,laki_laki,47.03
Lombok Utara,2020,laki_laki,34.37
Kota Mataram,2020,laki_laki,57.12
Kota Bima,2020,laki_laki,66.67
NUSA TENGGARA TIMUR,2020,laki_laki,36.03
Sumba Barat,2020,laki_laki,35.1
Sumba Timur,2020,laki_laki,34.64
Kupang,2020,laki_laki,32.48
Timor Tengah Selatan,2020,laki_laki,31.82
Timor Tengah Utara,2020,laki_laki,36.85
Belu,2020,laki_laki,32.45
Alor,2020,laki_laki,40.07
Lembata,2020,laki_laki,37.38
Flores Timur,2020,laki_laki,35.04
Sikka,2020,laki_laki,34.17
Ende,2020,laki_laki,37.95
Ngada,2020,laki_laki,32.15
Manggarai,2020,laki_laki,33.95
Rote Ndao,2020,laki_laki,35.91
Manggarai Barat,2020,laki_laki,28.88
Sumba Tengah,2020,laki_laki,32.78
Sumba Barat Daya,2020,laki_laki,29.3
Nagekeo,2020,laki_laki,28.04
Manggarai Timur,2020,laki_laki,24.56
Sabu Raijua,2020,laki_laki,27.17
Malaka,2020,laki_laki,27.98
Kota Kupang,2020,laki_laki,70.66
KALIMANTAN BARAT,2020,laki_laki,32.95
Sambas,2020,laki_laki,25.07
Bengkayang,2020,laki_laki,31.44
Landak,2020,laki_laki,28.61
Mempawah,2020,laki_laki,30
Sanggau,2020,laki_laki,30.11
Ketapang,2020,laki_laki,29.92
Sintang,2020,laki_laki,27.84
Kapuas Hulu,2020,laki_laki,31.45
Sekadau,2020,laki_laki,26.61
Melawi,2020,laki_laki,28.58
Kayong Utara,2020,laki_laki,20.97
Kubu Raya,2020,laki_laki,30.31
Kota Pontianak,2020,laki_laki,58.61
Kota Singkawang,2020,laki_laki,36.37
KALIMANTAN TENGAH,2020,laki_laki,33.93
Kotawaringin Barat,2020,laki_laki,32.67
Kotawaringin Timur,2020,laki_laki,23.03
Kapuas,2020,laki_laki,25.14
Barito Selatan,2020,laki_laki,41.33
Barito Utara,2020,laki_laki,39.47
Sukamara,2020,laki_laki,38.14
Lamandau,2020,laki_laki,34.42
Seruyan,2020,laki_laki,26.34
Katingan,2020,laki_laki,32.67
Pulang Pisau,2020,laki_laki,30.96
Gunung Mas,2020,laki_laki,38.09
Barito Timur,2020,laki_laki,43.15
Murung Raya,2020,laki_laki,30.89
Kota Palangka Raya,2020,laki_laki,59.91
KALIMANTAN SELATAN,2020,laki_laki,36.39
Tanah Laut,2020,laki_laki,30.53
Kotabaru,2020,laki_laki,31.24
Banjar,2020,laki_laki,29.94
Barito Kuala,2020,laki_laki,25.48
Tapin,2020,laki_laki,34.62
Hulu Sungai Selatan,2020,laki_laki,28.18
Hulu Sungai Tengah,2020,laki_laki,31.51
Hulu Sungai Utara,2020,laki_laki,28.47
Tabalong,2020,laki_laki,45.14
Tanah Bumbu,2020,laki_laki,31.52
Balangan,2020,laki_laki,32.72
Kota Banjarmasin,2020,laki_laki,52.37
Kota Banjar Baru,2020,laki_laki,57.1
KALIMANTAN TIMUR,2020,laki_laki,56.59
Paser,2020,laki_laki,40.85
Kutai Barat,2020,laki_laki,44.29
Kutai Kartanegara,2020,laki_laki,54.04
Kutai Timur,2020,laki_laki,49.62
Berau,2020,laki_laki,56.44
Penajam Paser Utara,2020,laki_laki,38.22
Mahakam Ulu,2020,laki_laki,36.45
Kota Balikpapan,2020,laki_laki,67.57
Kota Samarinda,2020,laki_laki,61.95
Kota Bontang,2020,laki_laki,73.17
KALIMANTAN UTARA,2020,laki_laki,44.53
Malinau,2020,laki_laki,48.36
Bulungan,2020,laki_laki,45.17
Tana Tidung,2020,laki_laki,38.52
Nunukan,2020,laki_laki,34.9
Kota Tarakan,2020,laki_laki,51.64
SULAWESI UTARA,2020,laki_laki,45.88
Bolaang Mongondow,2020,laki_laki,24.11
Minahasa,2020,laki_laki,45.7
Kepulauan Sangihe,2020,laki_laki,34.53
Kepulauan Talaud,2020,laki_laki,46.21
Minahasa Selatan,2020,laki_laki,39.48
Minahasa Utara,2020,laki_laki,53.81
Bolaang Mongondow Utara,2020,laki_laki,31.16
Siau Tagulandang Biaro,2020,laki_laki,36.4
Minahasa Tenggara,2020,laki_laki,31.73
Bolaang Mongondow Selatan,2020,laki_laki,23.91
Bolaang Mongondow Timur,2020,laki_laki,24.83
Kota Manado,2020,laki_laki,69.44
Kota Bitung,2020,laki_laki,53.5
Kota Tomohon,2020,laki_laki,56.19
Kota Kotamobagu,2020,laki_laki,50.08
SULAWESI TENGAH,2020,laki_laki,39.75
Banggai Kepulauan,2020,laki_laki,35.74
Banggai,2020,laki_laki,40.06
Morowali,2020,laki_laki,44.99
Poso,2020,laki_laki,44.6
Donggala,2020,laki_laki,29.84
Toli-Toli,2020,laki_laki,35.41
Buol,2020,laki_laki,36.94
Parigi Moutong,2020,laki_laki,25.67
Tojo Una-Una,2020,laki_laki,30.99
Sigi,2020,laki_laki,40.9
Banggai Laut,2020,laki_laki,38.04
Morowali Utara,2020,laki_laki,42.96
Kota Palu,2020,laki_laki,67.6
SULAWESI SELATAN,2020,laki_laki,41.73
Kepulauan Selayar,2020,laki_laki,37.01
Bulukumba,2020,laki_laki,36.16
Bantaeng,2020,laki_laki,30.36
Jeneponto,2020,laki_laki,28.22
Takalar,2020,laki_laki,34.22
Gowa,2020,laki_laki,42.77
Sinjai,2020,laki_laki,33.8
Maros,2020,laki_laki,45.73
Pangkajene dan Kepulauan,2020,laki_laki,38.08
Barru,2020,laki_laki,38.54
Bone,2020,laki_laki,30.84
Soppeng,2020,laki_laki,31.8
Wajo,2020,laki_laki,27.84
Sidenreng Rappang,2020,laki_laki,33.92
Pinrang,2020,laki_laki,30.57
Enrekang,2020,laki_laki,43.65
Luwu,2020,laki_laki,39.65
Tana Toraja,2020,laki_laki,44.2
Luwu Utara,2020,laki_laki,32.41
Luwu Timur,2020,laki_laki,47.56
Toraja Utara,2020,laki_laki,41.31
Kota Makasar,2020,laki_laki,62.95
Kota Parepare,2020,laki_laki,59.9
Kota Palopo,2020,laki_laki,58.22
SULAWESI TENGGARA,2020,laki_laki,45.47
Buton,2020,laki_laki,43.51
Muna,2020,laki_laki,40.56
Konawe,2020,laki_laki,42.6
Kolaka,2020,laki_laki,42.08
Konawe Selatan,2020,laki_laki,27.04
Bombana,2020,laki_laki,37.56
Wakatobi,2020,laki_laki,41.3
Kolaka Utara,2020,laki_laki,35.66
Buton Utara,2020,laki_laki,49.39
Konawe Utara,2020,laki_laki,47.32
Kolaka Timur,2020,laki_laki,40.76
Konawe Kepulauan,2020,laki_laki,48.18
Muna Barat,2020,laki_laki,33.46
Buton Tengah,2020,laki_laki,37.49
Buton Selatan,2020,laki_laki,38.77
Kota Kendari,2020,laki_laki,76.53
Kota Baubau,2020,laki_laki,62.87
GORONTALO,2020,laki_laki,30.26
Boalemo,2020,laki_laki,28.63
Gorontalo,2020,laki_laki,21.32
Pohuwato,2020,laki_laki,24.84
Bone Bolango,2020,laki_laki,33.61
Gorontalo Utara,2020,laki_laki,27.11
Kota Gorontalo,2020,laki_laki,50.24
SULAWESI BARAT,2020,laki_laki,34.44
Majene,2020,laki_laki,39.2
Polewali Mandar,2020,laki_laki,29.99
Mamasa,2020,laki_laki,40.26
Mamuju,2020,laki_laki,38.27
Mamuju Utara / Pasangkayu,2020,laki_laki,32.93
Mamuju Tengah,2020,laki_laki,30.42
MALUKU,2020,laki_laki,53.05
Maluku Tenggara Barat / Kepulauan Tanimbar,2020,laki_laki,48.24
Maluku Tenggara,2020,laki_laki,52.67
Maluku Tengah,2020,laki_laki,53.33
Buru,2020,laki_laki,48.41
Kepulauan Aru,2020,laki_laki,41.87
Seram Bagian Barat,2020,laki_laki,45.07
Seram Bagian Timur,2020,laki_laki,42.65
